X,Y,objectid,globalid,business_name,address_help_your_customer_find,phone_number_to_place_an_order,business_website,are_you_open_for,provide_details_for_you_busines,CreationDate,EditDate
-122.152014,47.229323,2119,3fab7ec6-6a85-45ba-9339-d266b77dfc59,Island Lodge by Al Lago,"20818 Island Pkwy E, Lake Tapps, WA 98391",(253) 862-6641,https://islandlodge.net/home,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4617725,47.2559646,2120,adbbf463-1270-46cc-a578-3fb94776bd63,It's Greek To Me,"1702 6th Avenue, Tacoma, Wa 98405",253-272-1375,https://www.itsgreektomerestaurant.com/menu,"takeout,delivery,third_party_delivery_service","Hours: 10:30-9 Sun-Wed; 10:30-10 Thurs-Sat
Curbside:  N/A
Delivery:  N/A
Takeout: drive-thru",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4844011,47.1652575,2121,1c8cf141-8200-4657-8d8c-0e2dc3970978,Ivar's Seafood Bar - Lakewood,"10114 S Tacoma Way, Tacoma, WA 98439",253-588-4773,https://www.ivars.com,"takeout,curbside,delivery,third_party_delivery_service","HOURS
Sun - Thurs
11am - 9pm

Fri & Sat
11am - 10pm",2020/04/18 03:47:49.803+00,2020/06/15 20:32:27.402+00
-122.2924684,47.1377335,2122,d88309e3-3c43-4678-a20e-774d226823df,Ivar's Seafood Bar - Puyallup,"13101 Meridian Ave E, Puyallup, WA 98373",253-604-4979,https://www.ivars.com,"takeout,curbside,delivery,third_party_delivery_service","Hours
Sun - Thurs
11am - 9pm

Fri & Sat
11am - 10pm",2020/04/18 03:47:49.803+00,2020/06/15 20:33:53.845+00
-122.4727122,47.2556439,2123,ced10f37-0b41-4e2c-b4a5-1cd0e29c7362,Jazzbones,"2803 6th Ave., Tacoma 98406",(253) 396-9169,https://www.jazzbones.com/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.358661,47.2434272,2124,8e47c660-79d3-4510-af1b-0d0ae7491a8b,Louie G's Pizza,"5219 Pacific Hwy E, Fife, WA 98424",(253) 926-9700,https://louiegspizza.com/,"takeout,delivery,third_party_delivery_service","Hours: 11-2 and 5-8 Tues-Sat
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.3522594,47.0952936,2125,927ae458-8d7e-472d-bb27-11a5efe8bdfd,Mazatlan Grill,"5620 176th Street East suite I102, Puyallup Wa 98375",(253) 271-0531,https://www.facebook.com/mazatlancanyon/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4925758,47.2057836,2126,acc40f72-47bd-4e8e-a02f-3fdff22f0109,Moctezuma's - Tacoma,"4102 S 56th St., Tacoma, WA 98409",(253) 474-5593,https://www.moctezumas.com/#tequila-bars,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.5796696,47.3003528,2127,a69e83f8-5215-48df-a245-8a36ef5dbe52,Moctezuma's - Gig Harbor ,"4628 Point Fosdick Dr., Gig Harbor, wa 98335",(253) 851-8464,https://www.moctezumas.com/#tequila-bars,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.2916786,47.150538,2128,360f906e-7b4d-428b-aae8-661da8e02404,Muscle Maker Grill,"4301 S Meridian, Puyallup WA 98373",(253) 466-3992,https://musclemakergrill.com/locations/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4733968,47.2552566,2129,6228a121-12ac-438f-b668-96b4bdfd4b7a,Original Pancake House - Tacoma,"601 S Pine St, Tacoma, WA 98405",(253) 212-0580,http://ILoveOPH.com,"takeout,delivery,third_party_delivery_service","Hours: 7am-2pm
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.2951451,47.1091922,2130,74b12dff-00ff-4fd3-97af-c2005b2aad5e,Original Pancake House - Puyallup,"16116 Meridian E, Puyallup, WA 98375",(253) 604-0791,http://iloveoph.com/,"takeout,delivery,third_party_delivery_service","Hours: 7am-2pm
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.5807108,47.3046248,2131,93bfd5a0-0b46-4847-8137-2ff6d5b7cc56,Papa Murphy's - Point Fosdick,"5114 Point Fosdick Drive, Gig Harbor,  WA  98335",(253) 858-0772,https://order.papamurphys.com/menu/papa-murphys-point-fosdick,"takeout,delivery,third_party_delivery_service","Hours: 11-7 daily
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.2275192,47.2037452,2132,9392cef8-49b1-4786-bf40-eb0dd0104597,Papa Murphy's - Sumner,"1201 Valley Avenue, #107, Sumner,  WA  98390",(253) 826-0112,https://order.papamurphys.com/menu/papa-murphys-valley-avenue,"takeout,delivery,third_party_delivery_service","Hours: 11-7 daily
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.6043238,47.3603268,2133,4a896cda-2b0a-4fcf-9639-ba90269b25f3,Papa Murphy's - Borgen Blvd,"4949 Borgen Blvd. NW, #B-102, Gig Harbor,  WA  98332",(253) 857-0015,https://order.papamurphys.com/menu/papa-murphys-borgen-blvd,"takeout,delivery,third_party_delivery_service","Hours: 11-7 daily
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.2916786,47.150538,2134,b88abbed-941b-43e2-b4cd-f3ad0e1d3d49,Rock Wood Fired Pizza - Puyallup,"4301 S Meridian, Puyallup, WA 98373",253.286.2402,http://www.therockwfp.com,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4392833,47.2441511,2135,dca113d6-7a15-4ca0-86fd-aba76e39195a,Rock Wood Fired Pizza - Tacoma,"1920 Jefferson Ave, Tacoma, WA 98402",253.272.1221,http://www.therockwfp.com/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.5118433,47.1665518,2136,8165b140-c679-4a7f-a33d-777e450a834f,Rush Bowls,"5700 100th St SW #330, Lakewood, WA 98499",(253) 507-4738,https://rushbowls.com/lakewood/order-online,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4373437,47.2463496,2137,048243c4-bfa6-4ac9-9ba0-d3a20efc26c6,Sam Choy's Poke to the Max Tacoma,"1716 Pacific Ave, Tacoma, WA 98402",253-627-4099,https://www.samchoyspoke.com/tacoma-menu,"takeout,delivery,third_party_delivery_service","Hours: 11-7, Mon-Fri; 11-4 Sat-Sun
Curbside:  N/A
Delivery: Working on it
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.449762,47.2647719,2138,5d76d6c7-52b5-4074-b3ba-43296c899b52,Shake Shake Shake,"124 N Tacoma Ave, Tacoma, WA 98403",(253) 507-4060,https://orders.cake.net/11146816,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery: FREE w/in 1 mile of restaurant
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4733968,47.2552566,2139,2f245fb2-4dec-438e-b8bc-d33183ccaff4,Spanky Burger & Brew,"601 S Pine St, Tacoma, WA 98405",(253) 327-1111,https://www.spankyburger.com/menu,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.438433,47.2473219,2140,daabc1db-0ac7-4c32-b4c8-7487587395d2,TheKoi Sushi & Sake Bar,"1552 Commerce St #100, Tacoma, WA 98402",253-272-1544,https://www.thekoitacoma.com/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.1544283,47.1674342,2141,5acad8f7-74c8-46db-a405-952af0cc91d7,Trapper's Sushi - Bonney Lake,"20625 WA-410, Bonney Lake, WA 98391",(253) 987-7632,https://www.trapperssushi.com/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout: Online ordering, 20 percent off w/code TRAPPER20 other deals listed on social media",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4368216,47.1462859,2142,e5e73f68-65ed-4b2b-a56b-b675354d75ad,Trapper's Sushi - Parkland,"323 Garfield St S #101, Parkland, WA 98444",(253) 433-3738,https://www.trapperssushi.com/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout: Online ordering, 20 percent off w/code TRAPPER20 other deals listed on social media",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.2911175,47.1150806,2143,851e6994-e184-429d-8b81-e4aad12691f3,Trapper's Sushi - Puyallup,"10305 156th St E #105, Puyallup, WA 98373",(253) 604-4582,https://www.trapperssushi.com/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout: Online ordering, 20 percent off w/code TRAPPER20 other deals listed on social media",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4830893,47.1780271,2144,e5a5c6f3-5354-49d4-a4d1-df0d6446f22c,Yen Ching Restaurant,"8765 South Tacoma Way, Lakewood, WA 98499",(253) 582-3400,http://onthemenu-tacoma.tripod.com/id2.html,"takeout,delivery,third_party_delivery_service","Hours: 11am-8:45
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.299638,47.0542853,2145,da875fee-801e-4bb7-b3ed-75c13f77fbb3,Amici Italian Restaurant,"9807 224th St E #100, Graham, WA 98338",(253) 847-1500,https://www.iloveamici.com/menu/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.5808886,47.301563,2146,d414bb79-f9c8-46ed-8874-e2731ca90b6c,BBQ2U,"4814 Point Fosdick Dr, Gig Harbor, WA 98335",(253) 313-5656,https://www.texasbbq2u.com/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout: order online",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.303109,47.1570066,2147,b741b5ee-6cf2-4be5-898b-98d412ea72da,BJ's Restaurant & Brewhouse - Puyallup,"3703 9th St SW, Puyallup, Wa. 98373",253-848-4000,https://www.bjsrestaurants.com/locations/wa/puyallup,"takeout,delivery,third_party_delivery_service","Hours: 11-9
Curbside:  N/A
Delivery: managers are doing the deliveries
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4680134,47.2153216,2148,ed049474-447f-4063-817b-1254a38d595d,BJ's Restaurant & Brewhouse - Tacoma,"4502 S Steele St. Suite 1500, Tacoma, Wa. 98409",253-472-1220,https://www.bjsrestaurants.com/locations/wa/tacoma,"takeout,delivery,third_party_delivery_service","Hours: 11-9
Curbside:  N/A
Delivery: managers are doing the deliveries
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.241227,47.2040465,2149,f8a4e467-8f6c-4003-8de0-df5207afadf4,Buttered Biscuit,"1014 North Street Sumner, WA 98390",253-826-6099,,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4447365,47.2579947,2150,fc6f21b6-2782-484f-9967-4e8b49dbaa7d,Corina Bakery,"602 Fawcett Ave, Tacoma, WA 98402",253-627-5070,https://corinabakery.com/tacoma/,"takeout,delivery,third_party_delivery_service","Hours: 7:30-3 Mon-Fri; 8-3 Sat; 9-2 Sun
Curbside:  N/A
Delivery:  N/A
Takeout:  military discount",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.2927911,47.1927822,2151,f0cf15a2-eb4a-4200-a0f2-d2881e24aa2d,Crockett's Public House,"118 E Stewart Ave, Puyallup, WA 98371",(253) 466-3075,https://www.crockettspublichouse.com/puyallup/,"takeout,delivery,third_party_delivery_service","Hours: 12-8
Curbside:  N/A
Delivery:  N/A
Takeout: packaged beer/wine",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.3548291,47.0948939,2152,1f61d737-32dc-4b00-a00c-bebb16e4aca9,Farrelli's Pizza - Frederickson,"5612 176th St E, Puyallup, WA 98375",(253) 655-5191,https://farrellispizza.com/,"takeout,delivery,third_party_delivery_service","Hours: 11-10
Curbside:  N/A
Delivery:  N/A
Takeout: no delivery fee",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.2287708,47.2029886,2153,39cc89aa-daba-442d-bc70-4c72859f5f4e,Farrelli's Pizza - Sumner,15007 Main Street Sumner WA 98390,253-447-2227,http://www.farrellispizza.com/,"takeout,delivery,third_party_delivery_service","Hours: 11-10
Curbside:  N/A
Delivery:  N/A
Takeout: no delivery fee",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4832655,47.2550191,2154,ec00fcb1-0c43-4993-809d-079431f195ef,Farrelli's Pizza - Tacoma,"3518 6th Ave, Tacoma, WA 98406",(253) 759-1999,https://farrellispizza.com/,"takeout,delivery,third_party_delivery_service","Hours: 11-10
Curbside:  N/A
Delivery:  N/A
Takeout: no delivery fee",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4350477,47.1459459,2155,52e1ab28-04ee-42d4-bc66-21207ef56019,Farrelli's Pizza - Parkland,"210 Garfield St S, Tacoma, WA 98444",(253) 538-0202,https://farrellispizza.com/,"takeout,delivery,third_party_delivery_service","Hours: 11-10
Curbside:  N/A
Delivery:  N/A
Takeout: no delivery fee",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.6452833,47.0920503,2156,a7625bff-0e07-440e-a1e2-f3a8538806d8,Farrelli's Pizza - DuPont,"1590 Wilmington Dr, DuPont, WA 98327",(253) 912-5200,https://farrellispizza.com/,"takeout,delivery,third_party_delivery_service","Hours: 11am-10 pm
Curbside:  N/A
Delivery:  N/A
Takeout: no delivery fee",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.2954759,47.1906561,2157,613510fa-bddd-4c28-a224-7f6a953c9b35,Fat Zach's Pizza Food Truck,"203 W Pioneer, Puyallup WA 98371",253-328-3415,http://www.fatzachspizza.com,"takeout,delivery,third_party_delivery_service","Hours: 11-9 Tues-Sat
Curbside:  N/A
Delivery:  N/A
Takeout: food truck",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.3591839,47.1560693,2158,4a5756d3-9b02-4bd3-bb88-9d5d79aae5a6,Gabe's Old Fashioned Ice Cream,"11012 Canyon Rd E #5, Puyallup, WA 98373",(253)-507-5184,https://www.facebook.com/GabesOldFashionedIceCream,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.2943669,47.1887777,2159,0c8780cf-41e7-4a90-944a-0721bdb29a3b,Giorgio's Greek Cafe,"328 S. Meridian, Puyallup Wa 98371",(253)-200-2333,https://www.giorgiosgreekcafe.com/,"takeout,delivery,third_party_delivery_service","Hours: 3-8 Wed; 12-8 Thurs-Sat; 3-8 Sun; Closed Mon-Tues
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4831989,47.1849562,2160,d874144e-2a2d-4e6e-920a-e7b48af70bd5,Homestead Restaurant and Bakery,"7837 S Tacoma Way, Tacoma, WA 98409",(253) 476-9000,https://www.homesteadwa.com/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.2412365,47.2031417,2161,115c6d13-c237-4e52-ba44-5d1045ea7028,Hometown Charm Cafe,"1012 Main St, Sumner, WA 98390",(253) 987-7633,https://www.facebook.com/sumnergals/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.5747351,47.2690926,2162,8b940c03-0b08-444b-82e0-792f47979213,Hub Gig Harbor,"1208 26th Ave NW, Gig Harbor 98335",(253) 853-1585,https://www.facebook.com/hubgigharbor/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.2948612,47.1544314,2163,d0a7294e-2fa7-45bf-8a27-5609cfff7f1f,Hub South Hill,"214 39th Ave SW, Puyallup, WA 98373",(253) 446-6160,https://www.facebook.com/HubPuyallup/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4164512,47.1912239,2164,ce834c05-d383-4130-9dc9-2605a5df63c3,Los Tamales,"1018 E. 72nd St, Tacoma, Wa 98404",253-301-0849,https://www.facebook.com/Lostamalestacoma/,"takeout,delivery,third_party_delivery_service","Hours: 10-8 Mon-Fri; 9-8 Sat-Sun
Curbside:  N/A
Delivery:  N/A
Takeout: offering family meals and many more menu items",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4355993,47.1337595,2165,0f9f4b1a-3efb-46ae-822d-0203f939137b,Lucky's Drive-In,"13502 Pacific Ave S, Parkland, WA 98444",(253) 536-6677,http://luckysparkland.com/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.488048,47.270913,2167,fccd2262-12ab-4d3d-a599-1764e210e53f,Manny's Place,"3814 N 26th St, Tacoma, WA 98407",(253) 301-4353,https://www.mannysplacetacoma.com/,"takeout,delivery,third_party_delivery_service","Hours: 10-7 Mon-Fri; 9-6 Sat-Sun
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.5786667,47.3060196,2168,76666b53-727c-421a-87ca-03126c44fb67,Pho and More,"5315 Point Fosdick Dr, Gig Harbor, WA 98335",(253) 313-0459,http://www.phoandmoregigharbor.com/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.5210098,47.1399395,2169,5a4d0fd6-c038-403e-8502-bc814d799242,Pizza Casa,"12924 Pacific Hwy SW, Lakewood, WA 98499",(253) 588-8135,http://pizzacasa.com/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.5092648,47.1469473,2170,0df1c07d-99e6-4aff-8e24-7bb05e037397,Pizza Pizazz,"12134 Pacific Hwy SW, Lakewood, WA 98499",253-589-5400,http://www.pizazzpizza.com/menu.html,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery: in range
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.3591839,47.1560693,2171,cc2342ed-9201-4554-8fe0-19d0c66d3883,"San Blas Mexican Restaurant
","11012 Canyon Road E unit 1, Puyallup 98373",253-537-1034,"http://Sanblasmexicanrestaurant.com
","takeout,delivery,third_party_delivery_service","Hours: 2-8 pm
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.2403407,47.202564,2172,3eb26050-70e2-4040-8c42-315eb02f3af8,Sumner Cafe,"909 Alder Ave, Sumner, WA 98390",(253) 987-5402,,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery: limited
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.298864,47.2502429,2173,e68467c3-eb00-4937-b04f-23c9e249137f,Uptown Koffee and Kafe,"2700 Milton Way, Milton 98354",(253) 922-5760,https://www.facebook.com/uptownkoffee/?hc_location=ufi,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside: drivethru
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4342771,47.2086137,2174,fd8175a1-b281-4072-b686-2c8ef3f005eb,Vuelve a la Vida,"5312 Pacific Ave, Tacoma, WA 98408",(253) 473-7068,https://www.facebook.com/Vuelva-A-La-Vida-100118676745013/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.3631379,47.2392301,2175,0e55262b-452c-4291-9af1-8e16243dc8bc,Warthog BBQ - Fife,"4921 20th St E, Fife, WA 98424",(253) 896-5091,https://www.warthogbbq.com/menus,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.4340097,47.1492587,2176,b34f7fa3-1b30-437a-8bc6-1689c8344c8b,Warthog BBQ - Tacoma,"11811 Pacific Ave S, Tacoma, WA 98444",253-426-1980,https://www.warthogbbq.com/menus,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.294094,47.1914384,2177,8053ea08-105f-4405-85f0-772cbbb22a1a,Wicked Pie Pizza,"112 S Meridian St, Puyallup, WA 98371",(253) 256-4698,https://wickedpiepizza.com/,"takeout,delivery,third_party_delivery_service","Hours:  N/A
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/04/18 03:47:49.803+00
-122.437338,47.2467128,2178,bef9b5c6-2e04-43c6-85ff-886deb88e2a1,Zeeks Pizza - Tacoma,"1702 Pacific Ave, Tacoma, WA 98402",(253) 269-7604,https://zeekspizza.com,"takeout,delivery,third_party_delivery_service","Hours: 11-8
Curbside:  N/A
Delivery:  N/A
Takeout:  N/A",2020/04/18 03:47:49.803+00,2020/05/27 15:30:56.744+00
-122.207428477382,47.9224816035811,2179,cdbde10a-85e6-46c3-8a1e-6963feae4921,Broadway coffee co,"8300 Beverly Blvd Everett, wa98203",,,takeout,Espresso drive thru open 5am-6pm m-sat and 7am-5pm on sunday,2020/04/18 03:48:41.367+00,2020/04/18 03:48:41.367+00
-122.3160832937,47.8205596705641,2180,6c490214-1e0d-41f7-8bbc-1111c83aa806,Best Sushi and Teriyaki,"19620 Hwy 99 #108, Lynnwood WA 98036",(206)330-7872,,"takeout,delivery",Open 12PM to 7PM,2020/04/18 04:13:11.521+00,2020/05/11 16:52:22.919+00
-122.294270654683,47.907403292804,2181,5960143e-9ab2-42be-8371-a121e4246c5b,Blu Burgers & Brew,"9999 Harbour Pl Mukilteo, WA 98275",425-493-6900,http://Bluburgersandbrew.com,takeout,"Open 
11am-7:30pm Wednesday -Friday
 Noon-7:30pm  Saturday & Sunday
Closed
Monday & Tuesday",2020/04/18 04:23:09.114+00,2020/04/20 20:45:40.501+00
-122.303350774064,47.8477107036548,2182,7d356f4a-b40f-42ac-846a-c95a241435e8,Avanti Pizza & Pasta,"16715 52nd Ave W, Lynnwood, WA, 98037",(425)-742-7575,http://www.avantipizzalynnwood.com,"takeout,curbside,delivery","Current Business hours are: 
Sunday, Monday, Tuesday, Wednesday, Thursday, Saturday -> 11am till 9pm and Friday -> 11am till 10pm",2020/04/18 05:15:12.981+00,2020/04/19 21:24:53.438+00
-122.293528646568,47.8202269897573,2183,25c0249f-497a-407e-8c73-ed015512c3e0,Wild Wasabi Japanese Cuisine,19720 44th Ave W Ste A,(425)776-8068,http://www.wildwasabisushi.com,"takeout,delivery,third_party_delivery_service","We open Mon-Thu 11:30am-9pm, Fri&Sat 11:30am-10pm, and Sun 4pm-9pm.",2020/04/18 05:42:39.034+00,2020/05/11 16:41:33.962+00
-122.180508771018,48.1527706602747,2184,1a7fe9ec-7709-4a0a-827a-fe5ebfa32b15,Moose Creek BBQ,"3617172nd St NE Ste 5  Arlington, WA 98223",360.651.2523,https://moosecreekbbq.com,"takeout,curbside","Wonderful slow smoked BBQ
Sunday - Thursday 11am - 7pm
Friday - Saturday 11am - 8pm
Call ahead to reserve.  We do sell out!",2020/04/18 06:00:32.491+00,2020/04/22 02:55:34.171+00
-122.2109235,47.979485580932,2185,73f985fc-054a-4634-8ce9-f4f46cf67e40,Sol Food,1405 HEWITT AVE,(425) 252-6768,http://SolFoodEverett.com,takeout,"Thursday -Sunday 12:00 - 6:00PM
Limited Menu - Hamburgers, Burritos, Tacos, Sandwiches, Daily Specials
Limited Cocktails ""to go"", Beer (can & Growler)",2020/04/18 15:45:29.677+00,2020/04/21 14:32:01.387+00
-122.316426,47.823507,2186,b68938d9-c75c-4393-8e48-efff86c8dd9f,Highway Teriyaki,"19312 60th Ave W, Lynnwood, WA 98036",(425) 776-5187,,"takeout,third_party_delivery_service",Monday - Saturday - 11AM ~ 8PM,2020/04/18 15:54:54.460+00,2020/04/18 15:54:54.460+00
-122.3755425,47.8107540096278,2187,4c068d5e-dcda-4043-8c1c-e0d992545365,Kelnero,"545 Main Street, Edmonds",425.967.5687,http://kelnero.bar,"takeout,curbside","Local, seasonal Pacific Northwest fare and beer, wine, non-alcoholic beverages, and cocktail crates for takeout. Order online at toasttab.com/kelnero.",2020/04/18 16:53:11.448+00,2020/04/20 22:55:36.727+00
-121.825135897551,47.5287246379806,2188,2fa89dca-d6b9-4301-82dd-61f59a89aa1d,The Bindlestick,"8010 Railroad Ave SE, Snoqualmie, WA",425-888-0259,,takeout,"Monday through Friday, 8am to 2pm",2020/04/18 21:43:49.070+00,2020/04/22 03:32:26.713+00
